Geneid	Chr	Start	End	Strand	Length	logFC	logCPM	LR	PValue	FDR	significance
ENSG00000113100	5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5	26880597;26880686;26885614;26885614;26885966;26885966;26889836;26889836;26890428;26890428;26902476;26903008;26903637;26905959;26905959;26906719;26906719;26915630;26915630;26915755;26915908;26988106;26988106;26988106;26988106;27028254;27038463;27038463;27038463;27121042	26881623;26881623;26885865;26885865;26886083;26886083;26889957;26889957;26890833;26890564;26902729;26903824;26903824;26906126;26906126;26906838;26906838;26915924;26915924;26915924;26915924;26988382;26988382;26988382;26988382;27028370;27038583;27038586;27038586;27121150	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	4206	3.8804592741451236	-1.618982388734768	10.106610083310418	0.0014773846347562428	0.046798680101266504	Upregulated
ENSG00000291116	2;2;2;2;2;2;2;2;2;2	129893985;129897150;129905183;129922861;129922863;129923558;129923558;129933771;129934179;129934179	129894392;129897345;129905267;129922999;129922999;129923681;129923809;129934309;129934316;129934340	-;-;-;-;-;-;-;-;-;-	1650	-3.88064006776614	-1.9042481359938064	10.103584751149628	0.0014798119093199578	0.046798680101266504	Downregulated
ENSG00000183153	17	40360652	40364737	-	4086	3.228142710201835	0.8490969176146965	10.10336738773448	0.0014799864590389449	0.046798680101266504	Upregulated
ENSG00000292995	3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3	13937273;13937379;13937379;13937396;13937401;13943343;13955206;13955562;13955562;14002424;14017267;14017401;14017447;14017553;14019700;14028276;14028276;14028276;14048202;14057138;14057138;14057138;14063379;14063379;14063379;14063379;14063379;14063379;14063379;14063379;14063379;14063379;14064020;14064020;14064020;14064020;14064020;14064025;14064025;14064025;14064025;14064025;14064025;14064025;14081662;14082744	13937479;13937479;13937479;13937479;13937479;13943484;13955316;13955654;13955654;14002609;14017665;14017665;14017665;14017665;14019739;14028384;14028384;14028384;14048365;14057184;14057184;14057184;14063508;14063508;14063508;14063508;14063508;14063508;14063508;14063508;14063508;14063508;14064625;14065984;14064291;14064328;14064212;14064238;14065985;14064305;14064160;14064401;14065985;14064237;14081747;14082811	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3748	3.8875202010290204	-1.6214752663277467	10.091181392972482	0.0014898056232594084	0.0470592153764878	Upregulated
ENSG00000107807	10;10;10;10;10;10;10;10;10;10;10;10	101131300;101131304;101131728;101132782;101134139;101134175;101134175;101134175;101134314;101135354;101136668;101136691	101132109;101132109;101132109;101133074;101134225;101134215;101134376;101134376;101134376;101135516;101137497;101137789	+;+;+;+;+;+;+;+;+;+;+;+	2626	-3.149625291471958	2.119456898714608	10.08327211452712	0.0014962139984166754	0.04721157454537872	Downregulated
ENSG00000049247	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	7843083;7846692;7847612;7847766;7847804;7849640;7849640;7849640;7850812;7850812;7850812;7852901;7852901;7852901;7853307;7853307	7843950;7846766;7847882;7847882;7847882;7849683;7849683;7849683;7850922;7850922;7850922;7852923;7853118;7853065;7853431;7853512	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	1793	-3.7115868112619985	-1.6626380148158648	10.074517341164063	0.0015033399811047719	0.04738623070599772	Downregulated
ENSG00000207955	9	128392007	128393510	-	1504	-3.1462597939120602	2.0369267565202973	10.051214271819076	0.0015224755696634337	0.047938667857890804	Downregulated
ENSG00000236272	22;22	43212674;43213155	43212697;43213661	+;+	531	-3.704572935436785	-1.569491031525111	10.04644297914749	0.001526423896708953	0.04801223718191086	Downregulated
ENSG00000165124	9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9	110365248;110369923;110375368;110376811;110377271;110379347;110379347;110385898;110387285;110389524;110400854;110404327;110406160;110411063;110427591;110429143;110429920;110430274;110431915;110432462;110434336;110435241;110436380;110442479;110443545;110445837;110445837;110446900;110446900;110450059;110450059;110451289;110451289;110455590;110455590;110457256;110457256;110458471;110458471;110458952;110458952;110465865;110465865;110468940;110468940;110471364;110471364;110472159;110472159;110475883;110476204;110476204;110479635;110479635;110479635;110481242;110481242;110481242;110482361;110482361;110482361;110483586;110483586;110483586;110489650;110489650;110489650;110496815;110496815;110496815;110499041;110499041;110499041;110503038;110503038;110503038;110512926;110512926;110512926;110513948;110513948;110513948;110546115;110546115;110546115;110549849;110549849;110549849;110579013;110579013	110366560;110370016;110375463;110377366;110377366;110379378;110379517;110386074;110387458;110389587;110401009;110404552;110408951;110411735;110427758;110429334;110430004;110430450;110432034;110432635;110434506;110435364;110436504;110443720;110443720;110446038;110446038;110447057;110447057;110450260;110450260;110451402;110451402;110455703;110455703;110457352;110457352;110458562;110458562;110459113;110459113;110466026;110466026;110469101;110469101;110471597;110471597;110472323;110472323;110476315;110476315;110476315;110479756;110479756;110479756;110481436;110481436;110481436;110482492;110482492;110482492;110483693;110483693;110483693;110489779;110489779;110489779;110496933;110496933;110496933;110499238;110499238;110499238;110503217;110503217;110503217;110513105;110513105;110513105;110514106;110514106;110514106;110546291;110546291;110546291;110550104;110550054;110550104;110579880;110579741	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	14191	-3.1093608123008925	4.98708626681604	10.041531590966077	0.0015304989871946421	0.04808963431599874	Downregulated
ENSG00000118492	6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6	146598967;146598970;146598972;146599000;146599005;146599041;146600333;146635375;146635375;146635375;146635375;146635393;146635393;146644773;146644773;146644773;146644773;146644773;146644773;146654135;146654135;146654135;146654135;146654135;146654135;146656771;146656771;146656771;146656771;146656771;146656771;146656933;146664201;146664201;146664201;146664201;146666816;146666816;146666816;146672220;146672220;146672220;146672220;146676313;146676313;146676313;146676313;146685734;146685734;146685734;146685734;146691116;146691116;146691116;146691116;146692825;146692825;146692825;146692825;146700941;146700941;146700941;146700941;146715382;146715382;146715382;146716883;146716883;146716883;146716883;146716883;146717536;146717536;146717536;146717536;146717536;146721403;146721403;146721403;146721403;146721403;146724186;146724186;146724186;146724186;146724186;146726083;146726083;146726083;146728574;146728574;146728574;146728574;146733120;146733120;146733120;146733120;146733893;146733893;146733893;146733893;146736498;146736498;146736498;146736498;146736518;146740459;146740459;146740459;146740459;146740459;146741118;146741118;146741118;146741118;146741118;146745922;146745922;146745922;146745922;146745922;146752530;146752530;146752530;146752530;146752530;146763901;146763901;146763901;146769020;146769020;146769020;146770439;146770445;146770445;146770471;146782020;146782020;146782020;146782020;146782020;146782020;146782020;146782020;146782020;146784618;146784618;146784618;146784618;146784618;146784618;146784618;146784618;146785610;146785610;146785610;146785610;146785610;146785610;146785610;146785610;146785610;146788389;146788389;146788389;146788389;146788389;146788389;146788389;146788389;146801183;146801183;146801183;146801183;146801183;146801183;146801183;146801183;146801828;146801828;146801828;146801828;146801828;146801828;146801828;146801828;146805063;146807402;146807402;146815032;146815032;146815032;146815032;146815032	146599114;146599114;146599114;146599114;146599114;146599114;146600363;146635537;146635537;146635537;146635537;146635537;146635537;146644865;146644865;146644865;146644865;146644865;146644865;146654206;146654206;146654206;146654206;146654206;146654206;146656980;146656980;146656980;146656922;146656980;146656852;146656980;146664394;146664340;146664340;146664340;146666902;146666902;146666902;146672467;146672467;146672467;146672467;146676441;146676441;146676441;146676441;146685828;146685828;146685828;146685828;146691290;146691290;146691290;146691290;146692915;146692915;146692915;146692915;146701070;146701070;146701070;146701070;146715415;146715415;146715415;146717069;146717069;146717069;146717069;146717069;146717599;146717599;146717599;146717599;146717599;146721505;146721505;146721505;146721505;146721505;146724327;146724327;146726197;146724377;146724327;146726197;146726197;146726197;146728741;146728741;146728741;146728741;146733255;146733255;146733255;146733255;146734030;146734030;146734030;146734030;146736591;146736591;146736591;146736591;146736591;146740593;146740593;146740593;146740593;146740593;146741271;146741271;146741271;146741271;146741271;146746109;146746109;146746109;146746109;146746109;146752714;146752714;146752714;146752714;146752714;146764100;146764100;146764100;146769131;146769131;146769131;146770609;146770609;146770609;146770609;146782192;146782192;146782192;146782192;146782192;146782192;146782192;146782192;146782192;146784794;146784673;146784794;146784794;146784673;146784794;146784794;146784794;146785712;146785649;146785712;146785712;146785712;146785712;146785712;146785712;146785712;146788610;146788610;146788610;146788610;146788610;146788610;146788610;146788610;146801279;146801279;146801279;146801279;146801279;146801279;146801279;146801279;146802011;146802011;146802011;146802011;146802011;146802011;146802011;146802011;146805950;146807840;146807838;146815217;146815462;146815459;146815462;146815462	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	8661	-3.241905914947994	0.30476018617616063	10.02863247303653	0.001541254228651312	0.048376543423431645	Downregulated
ENSG00000257083	12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12	66950754;66964038;67035453;67037385;67077619;67086778;67086793;67090762;67091547;67091547;67091547;67091547;67091547;67094730;67094730;67094730;67094730;67094730;67094730;67095527;67096106;67096106;67096106;67096106;67096106	66950945;66964165;67035663;67037492;67077744;67086948;67086948;67091628;67091628;67091628;67091628;67091628;67091628;67094857;67094857;67094857;67094857;67094857;67094857;67095554;67096406;67096361;67096395;67096406;67096410	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2264	3.852096679029516	-1.563759751003364	10.026117792651455	0.0015433598603979597	0.048391642275446345	Upregulated
ENSG00000165023	9;9;9;9;9;9;9;9	90609832;90613490;90613699;90625876;90626058;90642752;90642752;90642752	90613863;90613863;90613863;90626175;90626175;90642824;90642862;90642824	-;-;-;-;-;-;-;-	4443	3.1167535438234846	3.7097010250592075	10.02297223174369	0.0015459978531222863	0.04842338386009836	Upregulated
ENSG00000003989	8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8	17497088;17497091;17497215;17502257;17502257;17538777;17538777;17538777;17538870;17543318;17543318;17543318;17543318;17543318;17543318;17544451;17544451;17544451;17544451;17544451;17544451;17548678;17548678;17548678;17548678;17548678;17548678;17550301;17550301;17550301;17550301;17550301;17550301;17551764;17551764;17551764;17551764;17551764;17551764;17554560;17554560;17554560;17554560;17554946;17554946;17558295;17558295;17558295;17558295;17558295;17558295;17560328;17560328;17560328;17560328;17560328;17560328;17561944;17561944;17561944;17561944;17561944;17561944;17563603;17563603;17563603;17563603;17563603;17563603;17564950;17564950;17564950;17564950;17564950;17564950	17497237;17497237;17497237;17502302;17502302;17538922;17538922;17538922;17538922;17543715;17543715;17543715;17543715;17543715;17543715;17544606;17544606;17544606;17544606;17544606;17544606;17548843;17548843;17548843;17548843;17548843;17548843;17550434;17550434;17550434;17550434;17550434;17550434;17551986;17551986;17551986;17551986;17551986;17551986;17554699;17554699;17554699;17554699;17555082;17555082;17558397;17558397;17558397;17558397;17558397;17558397;17560533;17560533;17560533;17560533;17560533;17560533;17562110;17562110;17562110;17562110;17562110;17562110;17563711;17563711;17563711;17563711;17563711;17563711;17565162;17570561;17570561;17570573;17565274;17570566	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	7905	-3.1045970789320196	4.7171057256514635	10.012036343605356	0.0015552047145046064	0.04864489215689457	Downregulated
ENSG00000271947	2	6905724	6906301	-	578	-3.850541832525654	-1.811597154880539	10.0097981976437	0.0015570958319395913	0.04864489215689457	Downregulated
ENSG00000162981	2;2;2;2;2;2;2;2;2;2;2;2;2	14632700;14632717;14633586;14633944;14633944;14635091;14635496;14641972;14646104;14646404;14649316;14649316;14649539	14632937;14632937;14633828;14640041;14637227;14635644;14635644;14642080;14646219;14646465;14649453;14650814;14649641	+;+;+;+;+;+;+;+;+;+;+;+;+	8365	3.102826179165816	5.150104471650897	10.004999095210266	0.001561158680254217	0.04864489215689457	Upregulated
ENSG00000112164	6;6;6;6;6;6;6;6;6;6;6;6;6	39048781;39056397;39057472;39065711;39066197;39072862;39073610;39078322;39078957;39079112;39079564;39080698;39085906	39048918;39056493;39057579;39065829;39066303;39073015;39073769;39078382;39079026;39079200;39079702;39080739;39091303	+;+;+;+;+;+;+;+;+;+;+;+;+	6682	-3.1204877554280173	2.89633848494019	10.004403265134531	0.0015616638498108133	0.04864489215689457	Downregulated
ENSG00000230676	9;9;9;9	129430652;129446632;129446804;129451387	129432010;129447054;129447290;129451422	-;-;-;-	2054	-3.6859376976962825	-1.6011740680294233	10.004051317171443	0.001561962323733529	0.04864489215689457	Downregulated
ENSG00000164600	7;7	31337465;31340593	31339289;31340726	-;-	1959	4.19192174053305	-1.992287027305141	10.00298329685862	0.0015628684256268877	0.04864489215689457	Upregulated
ENSG00000133665	10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10	80344745;80344745;80344759;80352437;80356260;80356297;80356297;80356768;80356773;80356781;80357893;80362435;80362435;80362435;80362435;80362435;80362435;80362435;80362951;80362951;80362951;80362951;80362951;80362951;80362951;80366688;80366688;80366688;80366688;80366688;80366688;80366688	80344815;80344815;80344815;80352617;80356596;80356596;80356596;80356825;80356825;80356825;80358045;80362590;80362590;80362590;80362590;80362590;80362590;80362590;80363073;80363073;80363073;80363073;80363073;80363073;80363073;80367281;80368073;80368073;80366794;80368073;80368073;80368073	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2465	-3.163676932207283	1.229898053944798	9.986937460085556	0.0015765458795569368	0.04901938634067064	Downregulated
ENSG00000167880	17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17	76004502;76006845;76007060;76007081;76007082;76011521;76011576;76011576;76011576;76011772;76011772;76011772;76011772;76012006;76012006;76012006;76012006;76014426;76014426;76014426;76014916;76014916;76014916;76015227;76015227;76015227;76015450;76015450;76015450;76017739;76017739;76017739;76018095;76018161;76018446;76018446;76018914;76018914;76018914;76019528;76019528;76019528;76021468;76021468;76021468;76021674;76021674;76021674;76021867;76021867;76021867;76022189;76022189;76022189;76022413;76022413;76022413;76023292;76023292;76023292;76023500;76023500;76023500;76024021;76024021;76024021;76027101;76027101;76027101	76004704;76010543;76007441;76010543;76010543;76011668;76011668;76011668;76011668;76011882;76011882;76011882;76011882;76012291;76012089;76012089;76012089;76014576;76014576;76014576;76015109;76015109;76015109;76015365;76015365;76015365;76015628;76015628;76015628;76018600;76017911;76017911;76018258;76018258;76018600;76018600;76019060;76019060;76019060;76019653;76019653;76019653;76021563;76021563;76021563;76021781;76021781;76021781;76022028;76022028;76022028;76022227;76022227;76022227;76022538;76022538;76022538;76023418;76023418;76023418;76023654;76023654;76023654;76024120;76024120;76024120;76027231;76027231;76027306	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	7364	-3.315012752094574	-0.30924469248785436	9.983734133766188	0.0015792908764012182	0.04905353215366328	Downregulated
ENSG00000070748	10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10	49609095;49613108;49613108;49613108;49613119;49614037;49614037;49614037;49614304;49614304;49615757;49616023;49616023;49616502;49616502;49616502;49616502;49616502;49616502;49616502;49616502;49616502;49619725;49619725;49619725;49619725;49619725;49619725;49619725;49619725;49619725;49620495;49620495;49620495;49620495;49620495;49620495;49620495;49622097;49622097;49622097;49622097;49622097;49622097;49622097;49625473;49625473;49625473;49625473;49625473;49625473;49625473;49627608;49627608;49627608;49627608;49627608;49627608;49637400;49637529;49646505;49646505;49646505;49646505;49646505;49646505;49646505;49646505;49647097;49647917;49648507;49648507;49648507;49648507;49648507;49648507;49648507;49648507;49649508;49649508;49649508;49649508;49649508;49649508;49649508;49649508;49651736;49651884;49651884;49651884;49651884;49651884;49651884;49651884;49651884;49655095;49655095;49655095;49655095;49655095;49655095;49655095;49655095;49655095;49655386;49655386;49655386;49655386;49655386;49655386;49655386;49655386;49655386;49661254;49662645;49662645;49662645;49662645;49662645;49662645;49662645;49662645;49662645;49664777;49664777;49664777;49664777;49664777;49664777;49664777;49664777;49664777	49609199;49613202;49613202;49613202;49613202;49614475;49614475;49614475;49614475;49614475;49616092;49616092;49616092;49616602;49616602;49616602;49616602;49616602;49616602;49616602;49616602;49616602;49619856;49619916;49619916;49619795;49619916;49619916;49619916;49619916;49619916;49620613;49620613;49620613;49620613;49620613;49620613;49620613;49622150;49622150;49622150;49622150;49622150;49622150;49622150;49625653;49625653;49625653;49625653;49625653;49625488;49625653;49627785;49627785;49627785;49627785;49627785;49627785;49637654;49637654;49646674;49646674;49646674;49646674;49646674;49646674;49646674;49646674;49647202;49648003;49648607;49648607;49648607;49648607;49648607;49648607;49648607;49648607;49649636;49649636;49649636;49649636;49649636;49649636;49649636;49649636;49652006;49652006;49652006;49652006;49652006;49652006;49652006;49652006;49652006;49655236;49655236;49655236;49655236;49655236;49655236;49655236;49655236;49655236;49655448;49655448;49655448;49655448;49655448;49655448;49655448;49655448;49655448;49661413;49662782;49662782;49662782;49662782;49662782;49662782;49662782;49662782;49662782;49665078;49665076;49665067;49667942;49665104;49665104;49665104;49665104;49665104	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	6588	3.4992851694771794	-0.8853666682961382	9.980911030660552	0.001581714065144672	0.04907762172756702	Upregulated
